Product ID,Brand,Model,Display Name,Description,Type,Gender,Material,Retail Price,Thumbnail URL,Image 1 URL,Image 2 URL,Image 3 URL,StockX Link,Description Done,Color
P0435,Nike,Nike Air Max 95,Nike Air Max 95 Grey Fog Pink Foam,"The Nike Air Max 95 in Grey Fog with Pink Foam accents features a leather-and-suede upper for durability with a flexible feel. The suede overlays form the model’s characteristic wavy, layered pattern. Lacing uses synthetic loops instead of traditional eyelets or a lace cage. A small Swoosh sits on the heel against the grey upper. Pink Air units are visible through multiple midsole windows, providing the model’s cushioning and midsole profile.",Running,men,Synthetic,$170.00 ,https://images.stockx.com/images/Nike-Air-Max-95-Grey-Fog-Pink-Foam-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/Nike-Air-Max-95-Grey-Fog-Pink-Foam/Images/Nike-Air-Max-95-Grey-Fog-Pink-Foam/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1672395728,https://images.stockx.com/360/Nike-Air-Max-95-Grey-Fog-Pink-Foam/Images/Nike-Air-Max-95-Grey-Fog-Pink-Foam/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1672395728,https://images.stockx.com/360/Nike-Air-Max-95-Grey-Fog-Pink-Foam/Images/Nike-Air-Max-95-Grey-Fog-Pink-Foam/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1672395728,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-max-95-grey-fog-pink-foam,TRUE,Grey
P0436,adidas,adidas Superstar,adidas Superstar White Black,"The adidas Superstar White Black has a white leather upper accented by black three stripes and a black heel tab, and retains the signature rubber shell toe. Materials are chosen to provide durability and comfort for everyday wear. The shoe's straightforward two-tone design and leather construction make it easy to pair with a range of casual outfits while offering long-term wear.",Casual,men,Leather,$80.00 ,https://images.stockx.com/images/adidas-Superstar-White-Black-2019-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/adidas-Superstar-White-Black-2019/Images/adidas-Superstar-White-Black-2019/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1654605612,https://images.stockx.com/360/adidas-Superstar-White-Black-2019/Images/adidas-Superstar-White-Black-2019/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1654605612,https://images.stockx.com/360/adidas-Superstar-White-Black-2019/Images/adidas-Superstar-White-Black-2019/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1654605612,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-superstar-white-black-2019,TRUE,White/Black
P0437,Reebok,Reebok DMX Series 3000,Reebok DMX Series 3000 Brain Child Red Nebula,"The Reebok DMX Series 3000 is a casual men's sneaker crafted with durable synthetic materials for easy care and long-lasting wear. Its clean, street-ready silhouette blends contemporary style with practical details, making it ideal for everyday casual use. Padded collar and supportive fit deliver reliable comfort whether you're walking the city or running errands. A versatile look that pairs with jeans or athleisure, this shoe balances on-trend style and all-day comfort for your daily routine.",Casual,men,Synthetic,$90.00 ,https://images.stockx.com/images/Reebok-DMX-Series-3000-Brain-Child-Red-Nebula-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1781190087,https://images.stockx.com/360/Reebok-DMX-Series-3000-Brain-Child-Red-Nebula/Images/Reebok-DMX-Series-3000-Brain-Child-Red-Nebula/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1781190086,https://images.stockx.com/360/Reebok-DMX-Series-3000-Brain-Child-Red-Nebula/Images/Reebok-DMX-Series-3000-Brain-Child-Red-Nebula/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1781190086,https://images.stockx.com/360/Reebok-DMX-Series-3000-Brain-Child-Red-Nebula/Images/Reebok-DMX-Series-3000-Brain-Child-Red-Nebula/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1781190086,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Freebok-dmx-series-3000-brain-child-red-nebula,TRUE,White/Blue
P0438,Converse,Converse Chuck Taylor All Star Lift Ox,Converse Chuck Taylor All Star Lift Ox Black White (Women's),"Step into elevated everyday style with the Converse Chuck Taylor All Star Lift Ox. This women's casual sneaker features durable canvas construction for breathable, lightweight wear. The lifted platform sole adds a modern twist to the classic Chuck Taylor silhouette, delivering effortless style while remaining comfortable for daily casual use. Whether you're running errands or meeting friends, these canvas sneakers pair easily with dresses, jeans or skirts to upgrade casual outfits with signature Converse attitude and reliable comfort.",Casual,women,Canvas,$65.00 ,https://images.stockx.com/images/Converse-Chuck-Taylor-All-Star-Lift-Ox-Black-White-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1654909084,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fconverse-chuck-taylor-all-star-lift-ox-black-white-w,TRUE,Black
P0439,Puma,Puma Ralph Sampson Low,Puma Ralph Sampson Low White Peacoat,"Step onto the court or the street in the Puma Ralph Sampson Low. This men's basketball shoe features a leather upper that delivers durability and a clean, classic look. Designed for basketball play, it offers the support and traction you need during quick cuts and on-court movement while maintaining off-court style. The low-profile silhouette keeps the look versatile, and plush padding around the collar ensures lasting comfort for game days and everyday wear.",Basketball,men,Leather,$80.00 ,https://stockx-assets.imgix.net/media/Product-Placeholder-Default-20210415.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fpuma-ralph-sampson-low-white-peacoat,TRUE,White
P0440,Vans,Vans Era,Vans Era Red Canvas,"The Vans Era men's skate shoe delivers classic street style and reliable comfort. Constructed with durable canvas, the low-profile silhouette and lace-up design give a timeless look that pairs with everything. Built for skate use, it offers a grippy outsole and board-friendly fit for control and durability on and off the deck. Lightweight and comfortable for everyday wear, the Vans Era blends iconic style with practical comfort for riders and casual wearers alike.",Skate,men,Canvas,$55.00 ,https://images.stockx.com/images/Vans-Era-Red-Canvas.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1745262760,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fvans-era-red-canvas,TRUE,Red
P0441,New Balance,New Balance FuelCell Rebel v2,New Balance FuelCell Rebel v2 Black White Mint (Women's),"Step into the New Balance FuelCell Rebel v2, a women's running shoe designed for training and daily miles. The breathable mesh upper keeps feet cool while delivering a sleek, modern look that pairs easily with athletic and casual outfits. Built for running, it balances lightweight style with everyday comfort and a secure fit to support your stride. Whether you're logging tempo runs or running errands, the FuelCell Rebel v2 offers a stylish silhouette and cushioned ride that keeps you comfortable on the move.",Running,women,Mesh,$130.00 ,https://images.stockx.com/images/New-Balance-FuelCell-Rebel-V2-Black-White-Mint-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1642459991,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnew-balance-fuelcell-rebel-v2-black-white-mint-w,TRUE,Black
P0442,ASICS,ASICS Gel-Quantum 90 IV,ASICS Gel-Quantum 90 IV Black Pink Glo (Women's),"The ASICS Gel-Quantum 90 IV women's running shoe blends a breathable mesh upper with a sleek, modern silhouette for everyday training. Lightweight mesh keeps feet cool and comfortable, while supportive construction promotes a stable stride during runs. Designed specifically for running, it offers a tailored women's fit that transitions easily from workouts to casual wear. The clean style and focused comfort make it a versatile choice for runners seeking dependable performance and contemporary looks.",Running,women,Mesh,$80.00 ,https://images.stockx.com/images/ASICS-Gel-Quantum-90-IV-Black-Pink-Glo-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1731628571,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fasics-gel-quantum-90-iv-black-pink-glo-womens,TRUE,Black/Pink
P0443,Fila,Fila Original Fitness,Fila Original Fitness White Navy Red,"The Fila Original Fitness men's sneaker blends classic street-ready style with everyday comfort. Crafted in smooth leather, this casual shoe is designed for versatile, day-to-day wear — from weekend outings to city strolls. Clean lines and retro-inspired detailing give it a timeless look, while a supportive sole and snug fit deliver reliable comfort for extended use. Pair with jeans or athleisure for an easy, put-together outfit that stays comfortable all day.",Casual,men,Leather,$65.00 ,https://images.stockx.com/images/Fila-Original-Fitness-White-Navy-Red.png?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626900681,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Ffila-original-fitness-white-navy-red,TRUE,White/Red
P0444,Skechers,Skechers Max Cushioning Elite 3 Valares,Skechers Max Cushioning Elite 3 Valares Black (Women's),"Skechers Max Cushioning Elite 3 Valares blends sleek style and everyday comfort for women who train. The Knit upper offers a breathable, flexible fit while the supportive sole is built for training sessions—from gym circuits to cross-training classes. A modern silhouette pairs with thoughtful padding around the collar and underfoot for a comfortable ride during activity or casual wear. Lightweight and versatile, these trainers deliver the look and feel you want whether you’re working out or running errands.",Training,women,Knit,$65.00 ,https://images.stockx.com/images/Skechers-Max-Cushioning-Elite-3-Valares-Black-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1776069987,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fskechers-max-cushioning-elite-3-valares-black-womens,TRUE,Grey
P0445,Nike,Nike React Infinity Run Flyknit,Nike React Infinity Run Flyknit Blue Fox,"Designed for men who log miles, the Nike React Infinity Run Flyknit blends running-ready performance with everyday style. A breathable Flyknit upper wraps the foot for a snug, supportive fit, while the sculpted silhouette keeps a modern, athletic look. Built for running, it offers a stable ride and responsive feel mile after mile. Lightweight construction and plush underfoot comfort make it ideal for training runs or casual wear—wherever you need durability, support, and standout style.",Running,men,Flyknit,$160.00 ,https://images.stockx.com/images/Nike-React-Infinity-Run-Flyknit-Blue-Fox.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1631217369,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-react-infinity-run-flyknit-blue-fox,TRUE,Blue
P0446,Nike,Nike Air Force 1 Low '07,Nike Air Force 1 Low '07 White Black,"The Nike Air Force 1 Low '07 in white and black has a white leather upper with a low-cut collar, perforations on the vamp and toe box, and white laces. Contrasting black details appear on the tongue branding, heel counter and outsole. The shoe includes a white Swoosh, a white midsole stamped with AIR branding, and a concealed Air‑Sole unit in the heel for cushioning. A traditional lacing system and low-profile silhouette finish the design.",Casual,men,Leather,$90.00 ,https://images.stockx.com/images/Nike-Air-Force-1-07-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/Nike-Air-Force-1-07-White-Black/Images/Nike-Air-Force-1-07-White-Black/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1720470111,https://images.stockx.com/360/Nike-Air-Force-1-07-White-Black/Images/Nike-Air-Force-1-07-White-Black/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1720470111,https://images.stockx.com/360/Nike-Air-Force-1-07-White-Black/Images/Nike-Air-Force-1-07-White-Black/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1720470111,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-force-1-07-white-black,TRUE,White/Black
P0447,adidas,adidas Yeezy Boost 350 V2,adidas Yeezy Boost 350 V2 Cream,"The adidas Yeezy Boost 350 V2 features a cream-white upper paired with a core-white midsole. A camouflaged ""SPLY-350"" graphic runs across the side stripe, offering subtle contrast against the light tones. The design highlights the continuous lateral stripe and prominent side branding. Key visible elements are the cream-white upper, matching core-white midsole, and the camo-patterned ""SPLY-350"" across the stripe.",Fashion,men,Primeknit/Synthetic,$220.00 ,https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Cream-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/adidas-Yeezy-Boost-350-V2-Cream-White/Images/adidas-Yeezy-Boost-350-V2-Cream-White/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1704184120,https://images.stockx.com/360/adidas-Yeezy-Boost-350-V2-Cream-White/Images/adidas-Yeezy-Boost-350-V2-Cream-White/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1704184120,https://images.stockx.com/360/adidas-Yeezy-Boost-350-V2-Cream-White/Images/adidas-Yeezy-Boost-350-V2-Cream-White/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1704184120,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-yeezy-boost-350-v2-cream-white,TRUE,Cream White
P0448,Reebok,Reebok Nano X1 Adventure,Reebok Nano X1 Adventure White Black,"The Reebok Nano X1 Adventure for men blends rugged style with everyday comfort. Built with a breathable mesh and synthetic upper, it offers lightweight support and durable protection for training sessions and varied workouts. The low-profile silhouette pairs athletic performance with clean, versatile styling that moves from gym to street. Cushioning and a supportive fit keep feet comfortable during high-intensity routines, while a grippy outsole helps you stay steady on different surfaces.",Training,men,Mesh/Synthetic,$130.00 ,https://images.stockx.com/images/Reebok-Nano-X1-Adventure-White-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1759149656,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Freebok-nano-x1-adventure-white-black,TRUE,Black
P0449,Converse,Converse Jack Purcell,Converse Jack Purcell White,"Converse Jack Purcell men's casual sneaker combines a timeless silhouette with durable canvas construction. Designed for everyday casual wear, it brings relaxed style to outfits from weekends to city strolls. The low-profile design, classic lace-up look and subtle smile toe detail make it versatile and stylish, while the flexible canvas upper and supportive sole deliver all-day comfort. An easygoing choice for guys who want simple, dependable footwear that pairs well with jeans or chinos.",Casual,men,Canvas,$65.00 ,https://images.stockx.com/images/Converse-Jack-Purcell-White.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1659418289,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fconverse-jack-purcell-white,TRUE,White
